Tipo convocatoria;Id convocatoria;ccaa;prv;circunscripcion;municipio;distrito;candidatura;votos;votos validos;votos censo;votos candidaturas;tipo de representante;representantes
4;202305;;;;;;AGRUPACION DE ELECTORES VECINAL DE ALBALAT 23;145;0;0;0;Concejales;2
4;202305;;;;;;RENOVACIO POLITICA DEMOCRÁTICA Y SOCIAL;145;0;0;0;Concejales;0
4;202305;;;;;;MOVIMIENTO DEL PUEBLO;144;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE DE OLAIBAR;143;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACION DE ELECTORES-OJOS VIVE;143;0;0;0;Concejales;2
4;202305;;;;;;GRUPO ITURZARREA TALDEA;142;0;0;0;Concejales;7
4;202305;;;;;;UNITS PER MALLA;142;0;0;0;Concejales;7
4;202305;;;;;;UNITS PER AGUILAR;142;0;0;0;Concejales;7
4;202305;;;;;;FEM POBLE;142;0;0;0;Concejales;3
4;202305;;;;;;JUNTOS POR ESPINOSA;142;0;0;0;Concejales;1
4;202305;;;;;;CANDIDATURA VECINAL RASCAFRIA-OTERUELO;142;0;0;0;Concejales;1
4;202305;;;;;;LA VOZ DEL PUEBLO;142;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES DE TRICIO;140;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE DE ODIETA/ODIETAKO ELKARTE INDEPENDENTEA;140;0;0;0;Concejales;5
4;202305;;;;;;SOMOS O BOLO;140;0;0;0;Concejales;2
4;202305;;;;;;VEÏNS PER VINALESA;140;0;0;0;Concejales;0
4;202305;;;;;;SOMOS VALDAVIA;139;0;0;0;Concejales;4
4;202305;;;;;;UNIÓN CIDADÁ GALEGA;139;0;0;0;Concejales;0
4;202305;;;;;;ALBAIDA EN SINERGIA;139;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE ABERIN MUNIAIN;138;0;0;0;Concejales;7
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE OLMEDA;137;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE SAMBOAL;137;0;0;0;Concejales;4
4;202305;;;;;;JUNTOS POR OCON;137;0;0;0;Concejales;4
4;202305;;;;;;VILLALMANZO AVANZA;137;0;0;0;Concejales;3
4;202305;;;;;;AMEZKETA ETORKIZUN;136;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIO D'ELECTORS KM 0;136;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES GUISANDO AVANZA;135;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE NAVALAFUENTE;135;0;0;0;Concejales;2
4;202305;;;;;;MEJORAR CHAPINERIA;135;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDIENTE DE LIZOAIN-ARRIASGOITI/LIZOAINIBAR-ARRIASGOITIKO INDEPENDIENTEAK;134;0;0;0;Concejales;7
4;202305;;;;;;JUNTOS POR PALACIOS;134;0;0;0;Concejales;5
4;202305;;;;;;JUNTOS POR MEDIANA;134;0;0;0;Concejales;4
4;202305;;;;;;GERENA PARTICIPA;134;0;0;0;Concejales;0
4;202305;;;;;;GIRONA X GIRONA;133;0;0;0;Concejales;0
4;202305;;;;;;HERRIGINTZA;132;0;0;0;Concejales;7
4;202305;;;;;;SOLIDARITAT PER LA INDEPENDENCIA;132;0;0;0;Concejales;2
4;202305;;;;;;FUTURO LUCENA;132;0;0;0;Concejales;0
4;202305;;;;;;GENTXCARCER;131;0;0;0;Concejales;1
4;202305;;;;;;CABRERA ACTÚA;130;0;0;0;Concejales;1
4;202305;;;;;;MÁS VILLARRASA;130;0;0;0;Concejales;1
4;202305;;;;;;ALKIZAKO ABERTZALE EZKERTIARRAK;128;0;0;0;Concejales;7
4;202305;;;;;;ASOCIACIÓN INDEPENDIENTE SIERRA DE ALAIZ;128;0;0;0;Concejales;2
4;202305;;;;;;SUPORT CIVIL CATALÀ;128;0;0;0;Concejales;0
4;202305;;;;;;TEROR CON CABEZA;128;0;0;0;Concejales;0
4;202305;;;;;;PARTIDO INDEPENDIENTE ALMENSILLA AVANCEMOS;128;0;0;0;Concejales;0
4;202305;;;;;;MUTILOAKO HERRI KANDIDATURA-2023;127;0;0;0;Concejales;7
4;202305;;;;;;SUKARRIETA-KANALA BIZIRIK;127;0;0;0;Concejales;4
4;202305;;;;;;VIVIM ELS POBLETS;127;0;0;0;Concejales;1
4;202305;;;;;;PRONOSTRUM;127;0;0;0;Concejales;0
4;202305;;;;;;ALIANZA INSULAR;127;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE SARTZALETA HERRI TALDEA;126;0;0;0;Concejales;7
4;202305;;;;;;ALTERNATIVA X SANTA SUSANNA - CIUTADANS (CS);126;0;0;0;Concejales;0
4;202305;;;;;;VIVIR OURENSE;126;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION ELECTORAL EULATE;125;0;0;0;Concejales;7
4;202305;;;;;;SOM CANTONI;125;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION MUNICIPAL INDEPENDIENTE;124;0;0;0;Concejales;5
4;202305;;;;;;INDEPENDIENTES POR YESA;124;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE CORNAGUESA;124;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION INDEPENDIENTE DEL MUNICIPIO DE URDIALES DEL PARAMO;124;0;0;0;Concejales;3
4;202305;;;;;;UNION DEMOCRATICA DE CANARIAS;124;0;0;0;Concejales;0
4;202305;;;;;;CONCEJO DE GARGANTA Y EL CUADRON;123;0;0;0;Concejales;4
4;202305;;;;;;PARTIDO INDEPENDIENTE DE NAVATRASIERRA;123;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION INDEPENDIENTE LAZAGORRI;122;0;0;0;Concejales;5
4;202305;;;;;;MURUETA INDEPENDIENTE TALDEA;122;0;0;0;Concejales;3
4;202305;;;;;;SOM CAPÇANES;122;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES DE CASTRILLO DEL VAL;122;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION ELECTORES INDEPENDIENTES POR MOLINA;122;0;0;0;Concejales;0
4;202305;;;;;;PEU DE ROQUES;121;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACION DE ELECTORES POR SAN PEDRO MANRIQUE Y PEDANIAS;121;0;0;0;Concejales;3
4;202305;;;;;;TREBALLEM X COSTUR;121;0;0;0;Concejales;2
4;202305;;;;;;MUEL CON RASMIA;121;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDIENTES POR ESTREMERA;121;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE DE POZOHONDO;120;0;0;0;Concejales;1
4;202305;;;;;;NAJERA, CAPITAL DEL REINO;120;0;0;0;Concejales;0
4;202305;;;;;;ALBIZTUR BIZIRIK;119;0;0;0;Concejales;7
4;202305;;;;;;POR BOLAÑOS;119;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION INDEPENDIENTE DEL CONDADO DE TREVIÑO;119;0;0;0;Concejales;2
4;202305;;;;;;IMPULSA ASTUDILLO;119;0;0;0;Concejales;1
4;202305;;;;;;IZQUIERDA MURCHANTINA / MURTZANTEKO EZKERRA;119;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓ D'ELECTORS LA JANA ENTRE TOTS;118;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES DE TORAL;118;0;0;0;Concejales;2
4;202305;;;;;;DESPERTAR SOCIAL;118;0;0;0;Concejales;0
4;202305;;;;;;AHORA AMURRIO/ORAIN AMURRIO;118;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES IRATI;117;0;0;0;Concejales;7
4;202305;;;;;;HERNIOPE;117;0;0;0;Concejales;7
4;202305;;;;;;AMBEL ES+;117;0;0;0;Concejales;5
4;202305;;;;;;OTRA MIRADA PARA LETUR;117;0;0;0;Concejales;1
4;202305;;;;;;FENOLLET UNIT;117;0;0;0;Concejales;1
4;202305;;;;;;AGRUPADOS POR ALPUJARRA DE LA SIERRA;117;0;0;0;Concejales;1
4;202305;;;;;;ACTÚA POR VÍCAR;117;0;0;0;Concejales;0
4;202305;;;;;;IZQUIERDA VECINAL DE QUIJORNA;117;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN DE ELECTORES'INDEPENDIENTES POR LA HERRERA';116;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓN ELECTORAL 'MASSALIÓ VIU';116;0;0;0;Concejales;3
4;202305;;;;;;PEÑAFLOR DE HORNIJA AGRUPACION DE ELECTORES;116;0;0;0;Concejales;3
4;202305;;;;;;INICIATIVA POR CHOZAS;116;0;0;0;Concejales;1
4;202305;;;;;;MELOJER@S POR ALMADEN;115;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES POR VILLANUEVA DE LA JARA;115;0;0;0;Concejales;1
4;202305;;;;;;JOVENES POR VILLAVIEJA;114;0;0;0;Concejales;5
4;202305;;;;;;GUESALAZ POR SUS PUEBLOS / HERRIEN ALDE;114;0;0;0;Concejales;3
4;202305;;;;;;PLATAFORMA CIUDADANA DEL VALLE;113;0;0;0;Concejales;3
4;202305;;;;;;XPIOZ;113;0;0;0;Concejales;0
4;202305;;;;;;ARTZIBAR HERRI TALDEA;112;0;0;0;Concejales;4
4;202305;;;;;;JUSLAPEÑA AURRERA;112;0;0;0;Concejales;3
4;202305;;;;;;MAS LA IGLESUELA DEL TIETAR;112;0;0;0;Concejales;3
4;202305;;;;;;VECINOS UNIDOS;112;0;0;0;Concejales;2
4;202305;;;;;;INDEPENDIENTES POR SORIHUELA;112;0;0;0;Concejales;1
4;202305;;;;;;UNITS PER SANES;112;0;0;0;Concejales;0
4;202305;;;;;;JUNTOS POR GRAÑON;111;0;0;0;Concejales;5
4;202305;;;;;;CIC. CANDIDATURA INDEPENDIENTE DE CALZADA;111;0;0;0;Concejales;2
4;202305;;;;;;TORENO ACTIVO AGRUPACION PLURAL INDEPENDIENTE;111;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION ELECTORAL LA BERRUEZA;110;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACION POPULAR FUTURO MANZANARES EL REAL;110;0;0;0;Concejales;0
4;202305;;;;;;VIVIM MIERES;109;0;0;0;Concejales;7
4;202305;;;;;;PER LA FONT;109;0;0;0;Concejales;1
4;202305;;;;;;BURGUEÑOS UNIDOS POR SU PUEBLO;109;0;0;0;Concejales;1
4;202305;;;;;;CONCEYU ABIERTU POR NOREÑA;109;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE IRATI;108;0;0;0;Concejales;7
4;202305;;;;;;'UNION POR GUARRATE';108;0;0;0;Concejales;4
4;202305;;;;;;ERREZILGINTZA;108;0;0;0;Concejales;2
4;202305;;;;;;ALTERNATIVA LERIN;108;0;0;0;Concejales;1
4;202305;;;;;;DENOK BAT;107;0;0;0;Concejales;7
4;202305;;;;;;PARTIT INDEPENDENT D'AIGUAVIVA;107;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES TRILLO Y PEDANIAS;107;0;0;0;Concejales;1
4;202305;;;;;;SERRACINES SUMA;107;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES CARBALLEDA ADIANTE;107;0;0;0;Concejales;1
4;202305;;;;;;BENICULL PLURAL;107;0;0;0;Concejales;1
4;202305;;;;;;FENT POBLE SOLUCIONES;107;0;0;0;Concejales;0
4;202305;;;;;;ASOCIACION INDEPENDIENTE LA DEHESA;106;0;0;0;Concejales;4
4;202305;;;;;;COMPROMÍS PER PONTÓS;105;0;0;0;Concejales;4
4;202305;;;;;;AIAKO BATZARRE BURUJABEA;105;0;0;0;Concejales;1
4;202305;;;;;;SEMPRE CORCUBIÓN;104;0;0;0;Concejales;1
4;202305;;;;;;PER LA UNIÓ DE LA LLOSA;104;0;0;0;Concejales;1
4;202305;;;;;;SOM VALL FOSCA;104;0;0;0;Concejales;1
4;202305;;;;;;ELECTORES INDEPENDIENTES POR HUERCAL DE ALMERIA;104;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES POR CASTROVERDE;103;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACÓN INDEPENDIENTE DE VIVEROS;102;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES INDEPENDIENTES DE GALINDO Y PERAHUY - LA RAD;102;0;0;0;Concejales;2
4;202305;;;;;;PASTRANA VIVE;102;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION ELECTORES SIN NUMERO;102;0;0;0;Concejales;0
4;202305;;;;;;ARA BRULL;101;0;0;0;Concejales;7
4;202305;;;;;;A.E. JUNTOS POR ZARRA;101;0;0;0;Concejales;3
4;202305;;;;;;X NUEZ;101;0;0;0;Concejales;1
4;202305;;;;;;IBARRIKA;101;0;0;0;Concejales;1
4;202305;;;;;;ALTERNATIVA POR CASAS DE DON GOMEZ;100;0;0;0;Concejales;3
4;202305;;;;;;OTSAGABIA;100;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓN DE ELECTORES TORREPEROGIL;100;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE HERGUIJUELA DE LA SIERRA;99;0;0;0;Concejales;4
4;202305;;;;;;INDEPENDENTS PER VILANOVA DE SAU;99;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES INDEPENDIENTES POR TORREJON;99;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE EL VALLE;99;0;0;0;Concejales;1
4;202305;;;;;;ACCION CIVIL;99;0;0;0;Concejales;0
4;202305;;;;;;CIVISMO ROQUETAS;99;0;0;0;Concejales;0
4;202305;;;;;;HERRIKO TALDEA;98;0;0;0;Concejales;3
4;202305;;;;;;RIELVES FUNCIONA;98;0;0;0;Concejales;1
4;202305;;;;;;SAN JUAN YA;98;0;0;0;Concejales;0
4;202305;;;;;;VEÏNS SOM TOTS;98;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION FUSTIÑANA DE IZQUIERDAS;98;0;0;0;Concejales;0
4;202305;;;;;;ALDEA NAVAS HONTORIA;97;0;0;0;Concejales;1
4;202305;;;;;;URBANITZACIONS HOSTALETS DE PIEROLA UNIDES;96;0;0;0;Concejales;0
4;202305;;;;;;UNIÓ DEMÒCRATA DEL POBLE;96;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE JAURRIETA;95;0;0;0;Concejales;5
4;202305;;;;;;PEÑAPARDA POR EL CAMBIO;95;0;0;0;Concejales;3
4;202305;;;;;;INDEPENDIENTES LA HONTANILLA;95;0;0;0;Concejales;2
4;202305;;;;;;UNIDOS POR LA DEMOCRACIA;95;0;0;0;Concejales;0
4;202305;;;;;;SOMOS INDEPENDIENTES POR ALCAUDETE;94;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES PARAMO VIVO;94;0;0;0;Concejales;1
4;202305;;;;;;SOM VILABLAREIX;94;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE FRESNEDA DE CUELLAR;93;0;0;0;Concejales;5
4;202305;;;;;;MOVIMIENTO CORRIENTE ROJA;93;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN DE ELECTORES BENADALID UNIDO;92;0;0;0;Concejales;4
4;202305;;;;;;RENUEVA BAÑOS;92;0;0;0;Concejales;3
4;202305;;;;;;CREA PUEBLO;92;0;0;0;Concejales;3
4;202305;;;;;;PARTIDO AUTONOMO DE CORCUBION;92;0;0;0;Concejales;0
4;202305;;;;;;SOM RUPIA;91;0;0;0;Concejales;7
4;202305;;;;;;CEINOS Y PUNTO;91;0;0;0;Concejales;4
4;202305;;;;;;A.E.I. COMUNIDAD CINTORA;91;0;0;0;Concejales;4
4;202305;;;;;;GARAI BERRIAK;91;0;0;0;Concejales;2
4;202305;;;;;;ALTERNATIVA POR SOMOZAS;91;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDENTS PER BARX;91;0;0;0;Concejales;1
4;202305;;;;;;JUNTOS POR ESPAÑA;91;0;0;0;Concejales;0
4;202305;;;;;;CENTELLES X LA REPÚBLICA;91;0;0;0;Concejales;0
4;202305;;;;;;LEINTZ GATZAGAKO HAUTESLEEN TALDEA;90;0;0;0;Concejales;5
4;202305;;;;;;TODOS POR MECERREYES;90;0;0;0;Concejales;5
4;202305;;;;;;GRUPO INDEPENDIENTE CASARRUBIOS DEL MONTE CALYPO FADO;90;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE ELECTORES DE FRESNO DEL RIO;89;0;0;0;Concejales;4
4;202305;;;;;;ZERAIN BURUJABE;89;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN DE ELECTORES DE BENALAURÍA;89;0;0;0;Concejales;2
4;202305;;;;;;ALTERNATIVA NOVA;89;0;0;0;Concejales;0
4;202305;;;;;;UNIÓN REGENERADORA DEMOCRATICA 'EL PUEBLO';89;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE BETETA PARTICIPA;88;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION INDEPENDIENTE GUESALAZ;88;0;0;0;Concejales;3
4;202305;;;;;;'CUBO DEL VINO';88;0;0;0;Concejales;3
4;202305;;;;;;SOMOS RASCAFRIA-OTERUELO;88;0;0;0;Concejales;1
4;202305;;;;;;CONCEJOS UNIDOS POR ARCE;87;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES AGRUPACION VECINAL INDEPENDIENTE;87;0;0;0;Concejales;2
4;202305;;;;;;CAMINO DEL OLIVAR;87;0;0;0;Concejales;0
4;202305;;;;;;IBAIBASO;85;0;0;0;Concejales;5
4;202305;;;;;;URGUNEA;85;0;0;0;Concejales;5
4;202305;;;;;;LEOZ BIZIRIK;85;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION DE ELECTORES INDEPENDIENTES DE GOMESENDE;85;0;0;0;Concejales;1
4;202305;;;;;;PARTIDO XENTE INDEPENDENTE DE AMOEIRO;85;0;0;0;Concejales;0
4;202305;;;;;;CHISPARREROS X CASTELLAR;85;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN DE ELECTORES PARA NUESTROS PUEBLOS TORRES-BLECUA;84;0;0;0;Concejales;4
4;202305;;;;;;JUNTS PER SEGART;84;0;0;0;Concejales;4
4;202305;;;;;;VECINOS POR PEGUERINOS;84;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE CASAS DE DON GOMEZ 'TU DECIDES';84;0;0;0;Concejales;3
4;202305;;;;;;VDV-VILLANUEVA DE VALROJO;84;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES PUEBLOS CON FUTURO;84;0;0;0;Concejales;1
4;202305;;;;;;EL ESPINAR AVANZA;84;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES AHORA ZUJAR;84;0;0;0;Concejales;0
4;202305;;;;;;PARTIDO CLAVE;84;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES REGENERACIÓN!;84;0;0;0;Concejales;0
4;202305;;;;;;PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS;84;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE CAMINO DEL VALLE;83;0;0;0;Concejales;4
4;202305;;;;;;POR HONTALBILLA;83;0;0;0;Concejales;3
4;202305;;;;;;INDEPENDENTS PER CERCS (PIBER);83;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE VALDEMAQUEDA;83;0;0;0;Concejales;1
4;202305;;;;;;ARAMA HERRITARREN BATZARRA;82;0;0;0;Concejales;5
4;202305;;;;;;SOMOS NAVILLAS;82;0;0;0;Concejales;2
4;202305;;;;;;¡PARTICIPA! EL PALMAR DE TROYA - GRUPO INDEPENDIENTE INICIATIVA CIUDADANA PALMAREÑA;82;0;0;0;Concejales;0
4;202305;;;;;;AUPA VENTURADA;82;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE BARILLAS;81;0;0;0;Concejales;7
4;202305;;;;;;FEM MUNICIPI A OSSO DE SIO;81;0;0;0;Concejales;5
4;202305;;;;;;POR HUERTA DE ARRIBA;81;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓN ELECTORAL ADIÓS;81;0;0;0;Concejales;4
4;202305;;;;;;PARTIT DEMOCRATIC DE BLANES;81;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE TRES ARAS;80;0;0;0;Concejales;5
4;202305;;;;;;URRUTEA;80;0;0;0;Concejales;5
4;202305;;;;;;PENSANDO EN BRETOCINO;80;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES HERMISENDE;80;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES 'YESA AVANZA';80;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION INDEPENDIENTE PARA LA UNIDAD;80;0;0;0;Concejales;2
4;202305;;;;;;PLATAFORMA CIUDADANA DE TOTALAN;80;0;0;0;Concejales;1
4;202305;;;;;;GANEMOS ORGIVA VERDE;80;0;0;0;Concejales;0
4;202305;;;;;;POR MOLINOS;79;0;0;0;Concejales;4
4;202305;;;;;;TREBALLEM PER SALES- GRUP INDEPENDENT;79;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION PEÑARANDA DE DUERO Y CASANOVA UNIDOS IMPORTAN;79;0;0;0;Concejales;2
4;202305;;;;;;ADELANTE MELILLA;78;0;0;0;Concejales;0
4;202305;;;;;;TU ERES PINSEQUE;78;0;0;0;Concejales;0
4;202305;;;;;;JUNTOS POR CHINCHON;78;0;0;0;Concejales;0
4;202305;;;;;;SOMOS CASTAÑEDA;78;0;0;0;Concejales;0
4;202305;;;;;;'SOBERANIA CIUDADANA' EL AUTOGOBIERNO CIUDADANO. EL ESTADO DEL CIUDADANO;78;0;0;0;Concejales;0
4;202305;;;;;;MURIETA POR EL PROGRESO;77;0;0;0;Concejales;7
4;202305;;;;;;INDEPENDIENTES DE UNCITI;77;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION DE ELECTORES SANTO TOME DEL PUERTO;77;0;0;0;Concejales;3
4;202305;;;;;;VECINOS POR EL VALLE,;77;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES CANJAYAR CIEN POR CIEN;76;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓ D'ELECTORS VENT DE GALILEA;76;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES DE RAIRIZ DE VEIGA;76;0;0;0;Concejales;0
4;202305;;;;;;MAIS PORRIÑO;76;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE DE CORERA;75;0;0;0;Concejales;3
4;202305;;;;;;CANDIDATURA INDEPENDIENTE TIERRA DE LA REINA;75;0;0;0;Concejales;2
4;202305;;;;;;LA NOSTRA VALL DE BOÍ;75;0;0;0;Concejales;1
4;202305;;;;;;NOSOTROS PARTIDO DE LA REGENERACION SOCIAL;75;0;0;0;Concejales;0
4;202305;;;;;;SOM-HI HORTONS;75;0;0;0;Concejales;0
4;202305;;;;;;ALTERNATIVA DE LOS VECINOS;74;0;0;0;Concejales;4
4;202305;;;;;;POR COOMONTE;74;0;0;0;Concejales;4
4;202305;;;;;;GRUP PER LA TORRE;74;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION ELECTORAL POR YUSO;74;0;0;0;Concejales;1
4;202305;;;;;;CREANDO MELILLA;74;0;0;0;Concejales;0
4;202305;;;;;;VOLT ESPAÑA;74;0;0;0;Concejales;0
4;202305;;;;;;ASSEMBLEA PER TARRAGONA-SALOU;74;0;0;0;Concejales;0
4;202305;;;;;;POR CABAÑAS Y MATA;73;0;0;0;Concejales;4
4;202305;;;;;;MONDARIZ SOMOS TODOS;73;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓ INDEPENDENT DE TORRELLA;72;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION DE ELECTORES DE ARENILLAS DE RIO PISUERGA;72;0;0;0;Concejales;5
4;202305;;;;;;BATZALARRE;72;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION INDEPENDIENTE ELGORRIAGA;72;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓ D'ELECTORS PER UN POBLE VIU;72;0;0;0;Concejales;4
4;202305;;;;;;SOM SANT MORI;72;0;0;0;Concejales;4
4;202305;;;;;;POR VALLE DE VILLAVERDE;72;0;0;0;Concejales;3
4;202305;;;;;;ZAMUDIO BURUJABE;72;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES PARTIDO INDEPENDIENTE DE CABRETÓN Y VALVERDE;72;0;0;0;Concejales;0
4;202305;;;;;;GENT DE SANT VICENÇ;72;0;0;0;Concejales;0
4;202305;;;;;;FUERZA CÍVICA;72;0;0;0;Concejales;0
4;202305;;;;;;AUZOLANEAN BIZIRIK;71;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE BIURRUN-OLCOZ;71;0;0;0;Concejales;5
4;202305;;;;;;POZALDEZ RESPONDE;71;0;0;0;Concejales;2
4;202305;;;;;;ASKOGAIN;71;0;0;0;Concejales;2
4;202305;;;;;;VECINOS POR VALDEPIELAGOS;71;0;0;0;Concejales;1
4;202305;;;;;;NEGUEIRA VIVA;71;0;0;0;Concejales;1
4;202305;;;;;;VIU ALP, LA MOLINA, MASELLA;70;0;0;0;Concejales;1
4;202305;;;;;;TODXS CON RUS;70;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION MORCINIEGA INDEPENDIENTE;70;0;0;0;Concejales;0
4;202305;;;;;;POR SERRACINES-FRESNO;70;0;0;0;Concejales;0
4;202305;;;;;;AUZOLANEAN;69;0;0;0;Concejales;3
4;202305;;;;;;ESCOLTEM;69;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDIENTES DEL VALLE DE GOÑI;68;0;0;0;Concejales;5
4;202305;;;;;;AURRENA BEIZAMA BAI;68;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION DE ELECTORES POR AGÜERO;68;0;0;0;Concejales;3
4;202305;;;;;;AIGÜES VIU;68;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN OLÓRIZ;67;0;0;0;Concejales;5
4;202305;;;;;;UBIDEKO HERRI KANDIDATURA;67;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓ DE ELECTORES I ELECTORS GENT DE L'ARGENTERA;67;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION VECINAL ADIOS;67;0;0;0;Concejales;1
4;202305;;;;;;CASABERMEJA EN POSITIVO;67;0;0;0;Concejales;0
4;202305;;;;;;GAINTZAKO HERRIA;66;0;0;0;Concejales;5
4;202305;;;;;;SAN ESTEBAN DE DEIO;66;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES GIXG: GRUPO INDEPENDIENTE POR GRANATULA;66;0;0;0;Concejales;1
4;202305;;;;;;IMPULSORS REPÚBLICA CATALANA;66;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION ELECTORAL INDEPENDIENTE URRAUL ALTO;65;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION DE ELECTORES DE VILLASANDINO;65;0;0;0;Concejales;4
